uid,area_code,device,datetime,url
082CB4B3E45571C52E7D7DB9750312A214B2FAA4BA0BF60908,11,pc_chrome,2020.03.12 13:35,http://d-datascience.com/detail/10782.html
082CB4B3E45571C52E7D7DB9750312A214B2FAA4BA0BF60908,11,pc_chrome,2020.03.10 00:33,http://d-datascience.com/detail/10782.html
082CB4B3E45571C52E7D7DB9750312A214B2FAA4BA0BF60908,11,pc_chrome,2020.03.25 00:22,http://d-datascience.com/detail/10782.html
0869712BB30DCBC30D8047DCF53A563D8C51F1FC91E71821D7,34,iphone_safari,2020.03.09 21:48,http://d-datascience.com/detail/10782.html
0886033326423FD69B60DABA3A926FEFC487EB0D0C0664A707,25,iphone_safari,2020.03.06 17:51,http://d-datascience.com/detail/10782.html
08BBD2B21E22A4633955F80FD1B6BD2BFDAA0AE0C5E6153432,15,iphone_safari,2020.03.11 08:32,http://d-datascience.com/detail/10782.html
08F06920895CEB294433F8232164D713302987DAE2775B2494,1,android_chrome,2020.03.06 00:40,http://d-datascience.com/detail/10782.html
09B3F870AADCE2D6F06172F1841E24D8E610026C927A1DD2C0,5,pc_chrome,2020.03.13 19:37,http://d-datascience.com/detail/10782.html
0A4104F9566A0668AA67111E2CED6F2E9894D03DD1E36259CD,5,iphone_safari,2020.03.25 12:03,http://d-datascience.com/detail/10782.html
0AA394802C3AE5BB06966ACC9F6656018FAF18FC84D3537060,6,iphone_safari,2020.03.05 20:49,http://d-datascience.com/detail/10782.html
0AA394802C3AE5BB06966ACC9F6656018FAF18FC84D3537060,6,iphone_safari,2020.03.20 07:20,http://d-datascience.com/detail/10782.html
0BBD0B277D02575964A4901D1FCFB5FA6C44234094BEFE53F5,16,iphone_safari,2020.03.01 17:44,http://d-datascience.com/detail/10782.html
0CA460FA6CB1DD75533F6D903259E6ACF4C5C52F3A83974270,6,iphone_safari,2020.03.02 16:36,http://d-datascience.com/detail/10782.html
0D42DEC3BCFDF654C5CB613FD4FABA3444359CDC2E0446EBE5,15,android_chrome,2020.03.12 13:33,http://d-datascience.com/detail/10782.html
0D48457549F3AA629D2E4FC9E3231D122BD2431BA031C8CF76,13,android_chrome,2020.03.18 12:57,http://d-datascience.com/detail/10782.html
0D8026C01FA980D2E5D5F40CDE2465CD8949AD69D94B874829,2,android_chrome,2020.03.04 21:55,http://d-datascience.com/detail/10782.html
0E1F0A6AC12BC54F6CF6A9A085E0886C1DD4688CE70CABA64B,9,iphone_safari,2020.03.25 23:53,http://d-datascience.com/detail/10782.html
0E62FB87DEE11A4209DCE62A3E0E75B87AF4ED753F7358D777,6,android_chrome,2020.03.06 01:58,http://d-datascience.com/detail/10782.html
0E65C00D3465630D14DB42F12517467002E738EF0074384668,4,pc_internetexplor,2020.03.20 01:59,http://d-datascience.com/detail/10782.html
0E8DC6E7C5EE089FAF8AD2914086D2AC098ABDF5C86C4F35E2,18,iphone_safari,2020.03.06 21:19,http://d-datascience.com/detail/10782.html
0EC3F6D155C224B8F987CAFEDF5AB859A2F823F3D4B9197CF8,1,iphone_safari,2020.03.18 09:21,http://d-datascience.com/detail/10782.html
0EFC8EFB564E85815F67CF671862BEB35EF235BB2EEEE41350,10,iphone_safari,2020.03.11 13:28,http://d-datascience.com/detail/10782.html
0F262CB4147C04DD0B5F4ED3FEF968C3674E45898064F6EE4C,12,iphone_safari,2020.03.19 21:32,http://d-datascience.com/detail/10782.html
0F799D98B6EE4B2E3D34D4FD350B58A1D4FBBE798E0F9F6A84,17,iphone_safari,2020.03.02 07:17,http://d-datascience.com/detail/10782.html
0F799D98B6EE4B2E3D34D4FD350B58A1D4FBBE798E0F9F6A84,17,iphone_safari,2020.03.20 01:56,http://d-datascience.com/detail/10782.html
0FFE026F70658FF54C02CA30BFF7C99C41D8169F8E4F8CC1EB,13,iphone_safari,2020.03.20 10:59,http://d-datascience.com/detail/10782.html
1020BB163DB62E06F3A1191B162CFD8CA55046C2FD6F415D0F,11,iphone_safari,2020.03.27 17:52,http://d-datascience.com/detail/10782.html
1020BB163DB62E06F3A1191B162CFD8CA55046C2FD6F415D0F,11,iphone_safari,2020.03.02 08:26,http://d-datascience.com/detail/10782.html
1163FBA50509AEFEFC40FC7A14D9C498922AEC244E93B02D2B,14,iphone_safari,2020.03.04 20:24,http://d-datascience.com/detail/10782.html
12B740EBA75C8E0631370FF5F73ABA0CA0BB760A7314E02033,2,iphone_safari,2020.03.21 18:41,http://d-datascience.com/detail/10782.html
13E5B915F0E3AF9C347DFFE567EC224E202AE58FFD9D1E6D1B,19,iphone_safari,2020.03.26 22:12,http://d-datascience.com/detail/10782.html
1468D9C962B4FE1B289E0BB806CC23744D64499EC5827B2F66,40,android_chrome,2020.03.12 16:05,http://d-datascience.com/detail/10782.html
14875C33F5B3A120EAF4519BF6FE4A10F0571141DABD00863C,31,android_chrome,2020.03.01 00:48,http://d-datascience.com/detail/10782.html
150771B2786B64BDC46E07D51BC837A59D1B182DCCB65FF936,3,android_chrome,2020.03.23 13:17,http://d-datascience.com/detail/10782.html
150771B2786B64BDC46E07D51BC837A59D1B182DCCB65FF936,3,android_chrome,2020.03.02 09:10,http://d-datascience.com/detail/10782.html
177903F6A544CD1D6D3D784006258C859FDEB6A76D2CED4382,5,iphone_safari,2020.03.18 17:52,http://d-datascience.com/detail/10782.html
18688747A8A56137E0A4DEF1103F9B393AD1B99AD24A47003A,33,pc_internetexplor,2020.03.24 23:46,http://d-datascience.com/detail/10782.html
18720867561088D4C45E9099710BD8238C209C10F838DC654F,13,iphone_safari,2020.03.14 22:29,http://d-datascience.com/detail/10782.html
18A5035BFF5912C23B780D0E284232B6E0EB791599F5BC9DF0,13,iphone_safari,2020.03.09 08:53,http://d-datascience.com/detail/10782.html
18F4513CA3D6778619D280A1205644ABF8B55208AA13246C20,2,android_chrome,2020.03.10 09:03,http://d-datascience.com/detail/10782.html
1914F73E613802BB50468244A56D95FA0C6FF2A6F74FE526CF,7,iphone_safari,2020.03.21 11:24,http://d-datascience.com/detail/10782.html
1A11E11CD100150F822309C549347DF766E3AA24BE7D26D5ED,3,android_chrome,2020.03.22 22:22,http://d-datascience.com/detail/10782.html
1A9D0F07D7128159783A7B5C40FCF2DA7232E7655E99F5C533,1,iphone_safari,2020.03.11 19:31,http://d-datascience.com/detail/10782.html
1ACB43DE617F0B350389F305A644FA1B7885DC6974688A5B02,3,pc_chrome,2020.03.30 17:51,http://d-datascience.com/detail/10782.html
1ACB43DE617F0B350389F305A644FA1B7885DC6974688A5B02,3,pc_chrome,2020.03.27 09:51,http://d-datascience.com/detail/10782.html
1B4B10506147F1CF321DE5A35B734ABFC600AA998BA42ACDFC,3,android_chrome,2020.03.05 00:46,http://d-datascience.com/detail/10782.html
1BA07EEA2A9911039C81FC83F7AC3EB878DE7B602F685A313C,9,iphone_safari,2020.03.18 20:54,http://d-datascience.com/detail/10782.html
1C2515D42E33AC0D9E06CF8292EB4B739C9440EC84BBB7E926,14,android_chrome,2020.03.28 11:22,http://d-datascience.com/detail/10782.html
1CCEE751870EC8E1C50F59ED0363B911375CF4246AE2E99EA8,2,iphone_safari,2020.03.22 23:39,http://d-datascience.com/detail/10782.html
1CF643F3BD7CECB6D72D20C35CCCE4630EF5850A1315C62241,26,iphone_safari,2020.03.20 18:58,http://d-datascience.com/detail/10782.html
1E03A23EA1421D557C282D62BFCAB0544318273B5AAAD3A151,8,iphone_safari,2020.03.30 07:39,http://d-datascience.com/detail/10782.html
1E03A23EA1421D557C282D62BFCAB0544318273B5AAAD3A151,8,iphone_safari,2020.03.15 13:51,http://d-datascience.com/detail/10782.html
1E0FE0FDAD3E3AE1050B462A438EC712A3266551B25AEE693D,2,android_chrome,2020.03.14 12:36,http://d-datascience.com/detail/10782.html
1E4EAD5FC72EA5D0E26F2DE802D7818E09C18D64A1C9B2DD7A,4,iphone_safari,2020.03.17 23:29,http://d-datascience.com/detail/10782.html
1E8D822DF973C9CD97D5917EA38C7E1ECF8D6C84E84110CE9E,28,android_chrome,2020.03.16 16:35,http://d-datascience.com/detail/10782.html
1FB6EB6E552C8519C92E39C2CF37122F1CA4FA8C0616450708,9,android_chrome,2020.03.07 20:22,http://d-datascience.com/detail/10782.html
1FB6EB6E552C8519C92E39C2CF37122F1CA4FA8C0616450708,9,android_chrome,2020.03.10 19:10,http://d-datascience.com/detail/10782.html
1FB6EB6E552C8519C92E39C2CF37122F1CA4FA8C0616450708,9,android_chrome,2020.03.22 22:54,http://d-datascience.com/detail/10782.html
1FCA87152026B2FDCEEDE14FC6797BEFCEF43417AD36203BC2,3,android_chrome,2020.03.13 07:53,http://d-datascience.com/detail/10782.html
1FED0127A6F9440F1EBF733BAAE939951EF73AF865A10549A3,3,pc_chrome,2020.03.08 18:49,http://d-datascience.com/detail/10782.html
1FED0127A6F9440F1EBF733BAAE939951EF73AF865A10549A3,3,pc_chrome,2020.03.18 07:09,http://d-datascience.com/detail/10782.html
1FED0127A6F9440F1EBF733BAAE939951EF73AF865A10549A3,3,pc_chrome,2020.03.15 20:07,http://d-datascience.com/detail/10782.html
20F704C717390B94BAE88DAB707CFDFCD2968701AB88DD7B00,1,iphone_safari,2020.03.22 11:27,http://d-datascience.com/detail/10782.html
2154F3B39258F1A90FB88FCC1BFB569A10C20922FD73708A3F,5,android_chrome,2020.03.06 19:44,http://d-datascience.com/detail/10782.html
229127C0F2B13C84FD99D37A038D10B3CC6717F28B5FE31964,1,android_chrome,2020.03.17 09:42,http://d-datascience.com/detail/10782.html
229127C0F2B13C84FD99D37A038D10B3CC6717F28B5FE31964,1,android_chrome,2020.03.05 23:27,http://d-datascience.com/detail/10782.html
22AA7CAD2F6D11B13E6E352AD98F6D5D5DEB718270AB7097F2,8,iphone_safari,2020.03.02 23:44,http://d-datascience.com/detail/10782.html
23D21131573FB408C295229C59050BC2DAD55BE1120073F7E6,7,iphone_safari,2020.03.28 03:12,http://d-datascience.com/detail/10782.html
24A86779FF6A7F57ACED398E22661C73B8FA53C760A99ADE5A,14,iphone_safari,2020.03.03 16:11,http://d-datascience.com/detail/10782.html
24A86779FF6A7F57ACED398E22661C73B8FA53C760A99ADE5A,14,iphone_safari,2020.03.30 08:21,http://d-datascience.com/detail/10782.html
24E478A8781488F97AE61688BBD665B2B0FA729A3A5123C734,14,iphone_safari,2020.03.01 08:41,http://d-datascience.com/detail/10782.html
254BB500E0224449FDBD6E04637FB04887B8CF6A51FD2AAB00,19,iphone_safari,2020.03.30 19:36,http://d-datascience.com/detail/10782.html
255D7A4F3CB73F1CFE55504298938A8CEBAF6161648F1B1D6B,24,iphone_safari,2020.03.24 17:39,http://d-datascience.com/detail/10782.html
255D7A4F3CB73F1CFE55504298938A8CEBAF6161648F1B1D6B,24,iphone_safari,2020.03.22 11:14,http://d-datascience.com/detail/10782.html
25F7075C3A038B7B780D10D931D591BF663FDFDACCEE91FBBE,9,iphone_safari,2020.03.30 16:04,http://d-datascience.com/detail/10782.html
25F7075C3A038B7B780D10D931D591BF663FDFDACCEE91FBBE,9,iphone_safari,2020.03.05 09:11,http://d-datascience.com/detail/10782.html
26642F248562ED374502A2F47DFCAA01253B0EA0FDDA0C2D66,7,pc_chrome,2020.03.27 14:42,http://d-datascience.com/detail/10782.html
277391065B89367338275788C0F7E2D1284D3005B54D7AA307,1,pc_chrome,2020.03.27 19:10,http://d-datascience.com/detail/10782.html
277391065B89367338275788C0F7E2D1284D3005B54D7AA307,1,pc_chrome,2020.03.01 19:29,http://d-datascience.com/detail/10782.html
280E6986C9A1C28E59DE4A5840338847543B1051C8FEDB6F62,3,pc_chrome,2020.03.15 12:06,http://d-datascience.com/detail/10782.html
2820933FC3552D7F4E262C41226159309BC623F373A7FC3E2B,6,iphone_safari,2020.03.27 21:11,http://d-datascience.com/detail/10782.html
2976505406038C9D4D0756BFCADF90FA90DE58C4CC68EA8336,1,iphone_safari,2020.03.27 00:30,http://d-datascience.com/detail/10782.html
2990ACF64C8FC6989DA0E3DB1B8348652388BDADD0714D792B,5,pc_chrome,2020.03.02 21:59,http://d-datascience.com/detail/10782.html
29AB5E7F5554BC174EAE13C8E6EF65E9FD3A710DE164E7A54A,2,iphone_safari,2020.03.19 21:50,http://d-datascience.com/detail/10782.html
2ACC607B50B599957A99C9194DC72F70F14939B021490B9BA3,5,pc_internetexplor,2020.03.28 07:58,http://d-datascience.com/detail/10782.html
2B7FC1C72D57637BC67CC6D01A06F688C71648AE9B9E9FC0F6,30,iphone_safari,2020.03.14 13:30,http://d-datascience.com/detail/10782.html
2BBDA2939F882BDF3021BC594C2D454BF1D45AB632137551AC,31,pc_chrome,2020.03.04 00:21,http://d-datascience.com/detail/10782.html
2BF359FED1942C2A81C15DC055C561BA442AD01F7B73E1E41E,3,iphone_safari,2020.03.23 13:49,http://d-datascience.com/detail/10782.html
2C40F4202F1DC6B4041BCAC3962C33FD0B26BFFFB2C96FA6E6,18,iphone_safari,2020.03.02 08:03,http://d-datascience.com/detail/10782.html
2CC18F875C9D36FD8F5309AD161253BBF08A4280AD2E35BE5E,2,pc_chrome,2020.03.21 04:01,http://d-datascience.com/detail/10782.html
2DC747C37E605DE18475F04174B47DFF5FDDBE46DDDBD35691,28,pc_chrome,2020.03.27 17:11,http://d-datascience.com/detail/10782.html
2DC747C37E605DE18475F04174B47DFF5FDDBE46DDDBD35691,28,pc_chrome,2020.03.24 12:43,http://d-datascience.com/detail/10782.html
2DD3BECEFA52497F20E33B9731E533B1EC74292B9DF16DA508,21,pc_chrome,2020.03.29 15:24,http://d-datascience.com/detail/10782.html
2DD3BECEFA52497F20E33B9731E533B1EC74292B9DF16DA508,21,pc_chrome,2020.03.08 18:25,http://d-datascience.com/detail/10782.html
2DE3579A51661AFB69DA82DFE7CDE4057D664B122D75464908,1,iphone_safari,2020.03.08 00:14,http://d-datascience.com/detail/10782.html
304E7F6C14808185CF8A7CFC081E996AC45EB972DE36F46FD8,3,iphone_safari,2020.03.12 23:40,http://d-datascience.com/detail/10782.html
308F926B89EFF5F25786666E041E7E55853CE3DF0A8B0517CE,3,iphone_safari,2020.03.25 09:35,http://d-datascience.com/detail/10782.html
308F926B89EFF5F25786666E041E7E55853CE3DF0A8B0517CE,3,iphone_safari,2020.03.25 09:38,http://d-datascience.com/detail/10782.html
3113DF2BC1BC7DC649903DA06EE1C3B3FA17065BFFB2A78573,30,iphone_safari,2020.03.20 00:49,http://d-datascience.com/detail/10782.html
319B42BCD93A630451B4A916FCF9FFF7B555F27D77E673E67F,18,iphone_safari,2020.03.16 07:09,http://d-datascience.com/detail/10782.html
329D4D26E0E8171751C530724BC25341B4461CCA5ECC4A0D21,3,pc_chrome,2020.03.16 20:25,http://d-datascience.com/detail/10782.html
32B43FD804A3058A361AAD5EC65B0CBA44C28A132F2F43C450,19,iphone_safari,2020.03.04 12:11,http://d-datascience.com/detail/10782.html
343D5F380528ED83447C64E8564A94D8ABEFB3F13048413069,6,iphone_safari,2020.03.11 20:16,http://d-datascience.com/detail/10782.html
34AC87F3ED2B406F661E775893D38D12F6FB564DB9F9048BB8,4,pc_chrome,2020.03.21 13:26,http://d-datascience.com/detail/10782.html
35963D51CE009A85DF45D9410E76E28BB9DD310C18D340A52D,7,iphone_safari,2020.03.12 00:43,http://d-datascience.com/detail/10782.html
36DAEF1C3391072104129D170C27A710AA0D963235CB1AFF93,2,iphone_safari,2020.03.20 00:28,http://d-datascience.com/detail/10782.html
37BE9D35F5C38993BFEABAAB13632D01256DC9D3755F30255C,8,iphone_safari,2020.03.11 22:39,http://d-datascience.com/detail/10782.html
37C30EEB8D577967789729403CE4EB208851F8CD53B0A5717B,1,android_chrome,2020.03.09 16:58,http://d-datascience.com/detail/10782.html
3890B547A349A98F793A10B2B929719548B3ED10561DA89E5D,7,iphone_safari,2020.03.11 22:33,http://d-datascience.com/detail/10782.html
3890B547A349A98F793A10B2B929719548B3ED10561DA89E5D,7,iphone_safari,2020.03.08 01:47,http://d-datascience.com/detail/10782.html
38F0697A5D1965E02F4F43BC05E7A48C09D222105B20E889D9,3,iphone_safari,2020.03.07 09:14,http://d-datascience.com/detail/10782.html
38F0697A5D1965E02F4F43BC05E7A48C09D222105B20E889D9,3,iphone_safari,2020.03.04 15:12,http://d-datascience.com/detail/10782.html
3B0F3B8542FD5C72BCE173EBAC81782F19A115A62076528643,39,iphone_safari,2020.03.06 00:20,http://d-datascience.com/detail/10782.html
3B0F3B8542FD5C72BCE173EBAC81782F19A115A62076528643,39,iphone_safari,2020.03.06 00:16,http://d-datascience.com/detail/10782.html
3B0F3B8542FD5C72BCE173EBAC81782F19A115A62076528643,39,iphone_safari,2020.03.16 08:41,http://d-datascience.com/detail/10782.html
3B0F3B8542FD5C72BCE173EBAC81782F19A115A62076528643,39,iphone_safari,2020.03.06 21:09,http://d-datascience.com/detail/10782.html
3B0F3B8542FD5C72BCE173EBAC81782F19A115A62076528643,39,iphone_safari,2020.03.12 22:48,http://d-datascience.com/detail/10782.html
3B9A6884F46BD297EF63B4B161BEF655D78B849F3CD14A1117,1,iphone_safari,2020.03.03 19:46,http://d-datascience.com/detail/10782.html
3BB3E8BC02949FFD852FEE6BB94D004C116078E4C6100E04FB,2,pc_internetexplor,2020.03.02 21:04,http://d-datascience.com/detail/10782.html
3BB3E8BC02949FFD852FEE6BB94D004C116078E4C6100E04FB,2,pc_internetexplor,2020.03.21 12:49,http://d-datascience.com/detail/10782.html
3BB3E8BC02949FFD852FEE6BB94D004C116078E4C6100E04FB,2,pc_internetexplor,2020.03.19 20:09,http://d-datascience.com/detail/10782.html
3BB3E8BC02949FFD852FEE6BB94D004C116078E4C6100E04FB,2,pc_internetexplor,2020.03.16 10:49,http://d-datascience.com/detail/10782.html
3BB3E8BC02949FFD852FEE6BB94D004C116078E4C6100E04FB,2,pc_internetexplor,2020.03.17 06:36,http://d-datascience.com/detail/10782.html
3BB3E8BC02949FFD852FEE6BB94D004C116078E4C6100E04FB,2,pc_internetexplor,2020.03.16 10:47,http://d-datascience.com/detail/10782.html
3CB78619B32A666C2A6A095C6B56118F3E74BB5719DF8D8960,10,iphone_safari,2020.03.20 18:39,http://d-datascience.com/detail/10782.html
3CB78619B32A666C2A6A095C6B56118F3E74BB5719DF8D8960,10,iphone_safari,2020.03.26 19:38,http://d-datascience.com/detail/10782.html
3DD1949357BECB7ED8284ACF6937ED0686A5039483FDFA44CD,4,iphone_safari,2020.03.05 20:58,http://d-datascience.com/detail/10782.html
3E2E8886837ED900CCA00D89141666E42A25738FA2757E8A6B,43,android_chrome,2020.03.17 23:30,http://d-datascience.com/detail/10782.html
417851FC084045AA5729C749128AFA6EC278EB956EF4459173,11,iphone_safari,2020.03.28 19:45,http://d-datascience.com/detail/10782.html
419BC6918FC6C413B18BB7B249557E33289498158D497DDFA4,20,pc_chrome,2020.03.17 08:24,http://d-datascience.com/detail/10782.html
427452EF5B2DB032A57D94432006344C488F7597A52230CA64,2,pc_chrome,2020.03.28 10:19,http://d-datascience.com/detail/10782.html
42958B8B03A113626DA8EC6833C4D7A1340CC8CF5B06FF1C9E,31,iphone_safari,2020.03.07 13:05,http://d-datascience.com/detail/10782.html
42D7E639285DDDEE166706F95FFE43B70346FE898B439BB48B,10,pc_chrome,2020.03.02 09:59,http://d-datascience.com/detail/10782.html
438C9F4E0179DE39D5309B4EE368F785F804C13D5701AB27DA,8,android_chrome,2020.03.03 18:42,http://d-datascience.com/detail/10782.html
438C9F4E0179DE39D5309B4EE368F785F804C13D5701AB27DA,8,android_chrome,2020.03.16 12:17,http://d-datascience.com/detail/10782.html
438C9F4E0179DE39D5309B4EE368F785F804C13D5701AB27DA,8,android_chrome,2020.03.11 21:32,http://d-datascience.com/detail/10782.html
43E0A2F887BF1F2D0A24DB749998972E5FCCB4A2695B0045C8,16,iphone_safari,2020.03.12 13:20,http://d-datascience.com/detail/10782.html
43E0A2F887BF1F2D0A24DB749998972E5FCCB4A2695B0045C8,16,iphone_safari,2020.03.23 23:23,http://d-datascience.com/detail/10782.html
43E9AD4A16D1BA93E94556071B21F7C8403911A3DE2DD49F13,1,iphone_safari,2020.03.10 04:55,http://d-datascience.com/detail/10782.html
443C8911A10350C52798FA50384D94F378DE6B84120F174310,3,android_chrome,2020.03.06 11:14,http://d-datascience.com/detail/10782.html
4464AF0A3D2DFEA032AEBC2FAAF4C5A022F17D6536C431F4A8,23,android_chrome,2020.03.17 00:25,http://d-datascience.com/detail/10782.html
446749E4670E06C4EB56DC27107CC3CF3FB971A45FEB9F2B01,10,pc_internetexplor,2020.03.01 13:48,http://d-datascience.com/detail/10782.html
446749E4670E06C4EB56DC27107CC3CF3FB971A45FEB9F2B01,10,pc_internetexplor,2020.03.08 05:07,http://d-datascience.com/detail/10782.html
46B42325FEF56B0EA5596596EF1261B85711CDF77532172A99,10,pc_chrome,2020.03.13 03:06,http://d-datascience.com/detail/10782.html
46B42325FEF56B0EA5596596EF1261B85711CDF77532172A99,10,pc_chrome,2020.03.03 12:50,http://d-datascience.com/detail/10782.html
46B42325FEF56B0EA5596596EF1261B85711CDF77532172A99,10,pc_chrome,2020.03.20 14:37,http://d-datascience.com/detail/10782.html
46B42325FEF56B0EA5596596EF1261B85711CDF77532172A99,10,pc_chrome,2020.03.19 10:16,http://d-datascience.com/detail/10782.html
46C2D71B65C015F76E413F4EB699DEAF16F828A62DB8521D9D,5,iphone_safari,2020.03.09 23:19,http://d-datascience.com/detail/10782.html
48097867F1F414A13A1006ED8BEFC49F6E48191BB6313FA29B,10,pc_chrome,2020.03.16 20:57,http://d-datascience.com/detail/10782.html
48097867F1F414A13A1006ED8BEFC49F6E48191BB6313FA29B,10,pc_chrome,2020.03.07 18:57,http://d-datascience.com/detail/10782.html
484375286309B62665E6C7399638AE4CACD8C9E2CD9E13434A,8,android_chrome,2020.03.17 00:52,http://d-datascience.com/detail/10782.html
4861830BCC741927C1665439ECCD338BD8F5433285909E461D,2,iphone_safari,2020.03.09 23:51,http://d-datascience.com/detail/10782.html
49F050A0A81A09F7F3D5EF7BF4250386898595D6974B40D7FE,2,android_chrome,2020.03.15 20:28,http://d-datascience.com/detail/10782.html
4BB9C452CD071C5FC2C544E09F9E1315BEBB444A2AFDF92B7A,1,iphone_safari,2020.03.20 19:57,http://d-datascience.com/detail/10782.html
4BCBF778E8124C31F5047ED8CD5C61764AFC3E1875B1F1D973,6,android_chrome,2020.03.13 11:21,http://d-datascience.com/detail/10782.html
4BCBF778E8124C31F5047ED8CD5C61764AFC3E1875B1F1D973,6,android_chrome,2020.03.26 06:37,http://d-datascience.com/detail/10782.html
4BD2593082C825F839C91B541BC4F0B6269D56AC00C7A6D682,3,android_chrome,2020.03.29 13:29,http://d-datascience.com/detail/10782.html
4C3A6686EFDE128B234C6DE071F9223E03215FDC28B250BF37,3,pc_chrome,2020.03.10 15:46,http://d-datascience.com/detail/10782.html
4C3A6686EFDE128B234C6DE071F9223E03215FDC28B250BF37,3,pc_chrome,2020.03.12 21:05,http://d-datascience.com/detail/10782.html
4C3EC53B22F6B0831997E2F3A9FBF92260D1F37B931356D3D1,17,iphone_safari,2020.03.19 19:29,http://d-datascience.com/detail/10782.html
4D3008BD9AB7F201CAC0A69E44BD13C67736D388D2223F2AC2,6,android_chrome,2020.03.20 22:58,http://d-datascience.com/detail/10782.html
4D6187E81315BF4EFC087EC60A2A1EE7A712C1EB11F10366DA,36,android_chrome,2020.03.18 17:49,http://d-datascience.com/detail/10782.html
4E12CE4727623A132659C22EAA231FC049C4FD6FB3F097C291,7,iphone_safari,2020.03.01 22:06,http://d-datascience.com/detail/10782.html
4EC86DF1C6B8FA8EDE4B03D8C6DA32A32EC7ADCEA6E0ABDBDF,5,pc_chrome,2020.03.19 17:29,http://d-datascience.com/detail/10782.html
4EF7A9E6A3987DEDF7673B60E22EEFF3765CE185417BCC3847,35,iphone_safari,2020.03.10 20:58,http://d-datascience.com/detail/10782.html
4F2D43F3270A7FBA5AE91BAC7958AC9473719BCD17B7A23441,2,android_chrome,2020.03.24 22:36,http://d-datascience.com/detail/10782.html
4FD908952480A5862BD1A0D0C3506ED63FF925391D73F5FAC8,40,iphone_safari,2020.03.03 07:04,http://d-datascience.com/detail/10782.html
50012A8D9115B145DC1ED9A26F4F2D9F499AEF283F7B7F67C0,12,iphone_safari,2020.03.10 19:08,http://d-datascience.com/detail/10782.html
508974AE3874D58EB0077C17E223BBC3F85E646364455AFA9C,8,android_chrome,2020.03.02 18:34,http://d-datascience.com/detail/10782.html
508974AE3874D58EB0077C17E223BBC3F85E646364455AFA9C,8,android_chrome,2020.03.06 03:34,http://d-datascience.com/detail/10782.html
50B4775C6E73E21F436D964CEA64BD5ED4977813C33597F890,5,android_chrome,2020.03.13 05:36,http://d-datascience.com/detail/10782.html
50B4775C6E73E21F436D964CEA64BD5ED4977813C33597F890,5,android_chrome,2020.03.20 18:30,http://d-datascience.com/detail/10782.html
50D73BA4C633CC78A704027CD8918952A810C8D77AAD69A6DA,15,iphone_safari,2020.03.19 21:44,http://d-datascience.com/detail/10782.html
52486511CD8511ACF91CA782E230F0984C052BAB80A170CED1,5,android_chrome,2020.03.20 11:52,http://d-datascience.com/detail/10782.html
